DienTich,City,District,MatTien,PhapLy,DuongVao,HuongNha,SoTang,SoPhongNgu,SoToilet,NoiThat,Ward,USD
55.0,79.0,771.0,3.85,1.0,6.0,4.0,4.0,5.0,3.0,2.0,27172.0,519600.0
45.0,79.0,771.0,5.0,1.0,,4.0,4.0,4.0,3.0,1.0,27172.0,620000.0
81.0,79.0,768.0,4.5,1.0,,4.0,3.0,4.0,3.0,2.0,27070.0,396000.0
32.0,79.0,771.0,2.5,1.0,3.0,5.0,3.0,3.0,3.0,2.0,27199.0,180000.0
200.0,79.0,763.0,,2.0,30.0,8.0,3.0,5.0,5.0,2.0,26833.0,896000.0
150.0,79.0,763.0,5.0,1.0,,5.0,2.0,4.0,3.0,2.0,26839.0,460000.0
33.0,79.0,760.0,,1.0,3.0,2.0,2.0,2.0,2.0,0.0,26749.0,308000.0
40.0,1.0,1.0,,1.0,,6.0,4.0,3.0,4.0,2.0,4.0,1360000.0
75.0,1.0,6.0,4.3,1.0,4.0,2.0,7.0,12.0,12.0,2.0,187.0,608000.0
41.0,79.0,766.0,,0.0,,4.0,3.0,3.0,3.0,2.0,27001.0,276000.0
900.0,79.0,767.0,22.0,1.0,12.0,6.0,1.0,2.0,2.0,2.0,27013.0,2600000.0
100.0,79.0,763.0,5.0,1.0,,5.0,4.0,5.0,5.0,2.0,26848.0,519600.0
55.0,79.0,760.0,4.2,1.0,,6.0,6.0,12.0,12.0,2.0,26734.0,880000.0
218.75,79.0,778.0,,1.0,,4.0,3.0,4.0,4.0,2.0,27490.0,2760000.0
100.0,75.0,735.0,5.0,1.0,5.0,5.0,1.0,3.0,2.0,3.0,26188.0,68000.0
62.0,1.0,1.0,10.0,1.0,3.0,2.0,4.0,3.0,4.0,2.0,8.0,380000.0
100.0,79.0,785.0,5.0,4.0,8.0,1.0,3.0,4.0,3.0,2.0,27619.0,310000.0
75.0,1.0,6.0,5.0,1.0,15.0,7.0,7.0,4.0,9.0,2.0,217.0,956000.0
60.0,79.0,766.0,3.6,1.0,12.0,5.0,2.0,2.0,2.0,2.0,26974.0,316000.0
95.0,79.0,770.0,4.3,1.0,,6.0,4.0,5.0,6.0,1.0,27139.0,880000.0
95.1,79.0,762.0,4.0,1.0,8.0,2.0,4.0,4.0,4.0,2.0,26800.0,280000.0
40.0,75.0,735.0,5.0,1.0,15.0,5.0,1.0,2.0,1.0,2.0,26185.0,23600.0
36.0,1.0,268.0,3.7,1.0,5.0,7.0,5.0,4.0,4.0,3.0,9541.0,292000.0
41.6,79.0,776.0,3.2,1.0,3.0,5.0,2.0,2.0,2.0,3.0,27409.0,160000.0
36.0,79.0,776.0,,1.0,8.0,3.0,3.0,4.0,4.0,3.0,27415.0,280000.0
33.75,79.0,764.0,3.0,1.0,3.0,3.0,2.0,4.0,4.0,2.0,26899.0,174000.0
72.0,79.0,785.0,,1.0,,6.0,2.0,3.0,2.0,3.0,27619.0,246000.0
87.2,74.0,724.0,4.0,1.0,,6.0,2.0,2.0,1.0,3.0,25951.0,110000.0
65.0,1.0,5.0,,1.0,,7.0,5.0,5.0,5.0,2.0,175.0,756000.0
113.0,79.0,763.0,5.8,1.0,6.0,6.0,1.0,2.0,1.0,1.0,26833.0,252000.0
88.0,79.0,764.0,,1.0,,7.0,4.0,5.0,6.0,1.0,26881.0,272000.0
80.0,1.0,268.0,5.0,1.0,,6.0,5.0,6.0,6.0,2.0,9552.0,640000.0
165.0,1.0,17.0,4.5,1.0,6.0,6.0,3.0,4.0,3.0,3.0,523.0,264000.0
90.0,1.0,8.0,,1.0,,2.0,8.0,25.0,25.0,2.0,316.0,852000.0
1200.0,22.0,193.0,22.0,1.0,18.0,6.0,4.0,6.0,7.0,1.0,6673.0,3600000.0
83.0,1.0,268.0,,1.0,16.0,5.0,5.0,5.0,5.0,2.0,9542.0,1240000.0
75.0,1.0,2.0,5.0,1.0,20.0,5.0,5.0,6.0,4.0,2.0,58.0,2080000.0
70.0,79.0,765.0,3.9,1.0,4.0,2.0,4.0,4.0,5.0,2.0,26914.0,420000.0
65.0,79.0,777.0,,1.0,,3.0,5.0,5.0,5.0,2.0,27439.0,295200.0
99.0,1.0,5.0,4.5,1.0,,5.0,8.0,25.0,25.0,2.0,172.0,1018000.0
744.0,79.0,766.0,,1.0,,3.0,1.0,1.0,1.0,2.0,27004.0,3960000.0
46.5,79.0,765.0,4.05,1.0,4.0,6.0,4.0,5.0,5.0,2.0,26923.0,300000.0
95.0,79.0,776.0,,1.0,,7.0,4.0,4.0,4.0,1.0,27433.0,264000.0
122.5,79.0,769.0,7.0,1.0,12.0,7.0,4.0,4.0,4.0,3.0,27091.0,812000.0
42.0,79.0,765.0,,1.0,,5.0,3.0,4.0,3.0,2.0,26956.0,232000.0
205.0,79.0,765.0,9.0,1.0,4.0,1.0,4.0,4.0,5.0,1.0,26908.0,956000.0
44.0,79.0,765.0,3.85,1.0,3.0,4.0,3.0,2.0,2.0,2.0,26950.0,260000.0
126.0,79.0,778.0,,1.0,,4.0,3.0,4.0,4.0,2.0,27490.0,740000.0
70.0,1.0,2.0,4.0,1.0,,4.0,9.0,14.0,14.0,2.0,82.0,940000.0
150.0,49.0,503.0,,1.0,,5.0,2.0,3.0,3.0,0.0,20422.0,240000.0
90.0,48.0,494.0,,0.0,7.5,4.0,3.0,4.0,4.0,1.0,20285.0,260000.0
32.0,1.0,19.0,,1.0,,7.0,5.0,3.0,3.0,3.0,628.0,140800.0
60.5,79.0,765.0,,1.0,,2.0,5.0,6.0,7.0,2.0,26932.0,380000.0
60.0,1.0,18.0,5.9,1.0,20.0,7.0,5.0,4.0,4.0,2.0,571.0,820000.0
35.0,1.0,1.0,4.0,1.0,3.0,4.0,5.0,3.0,4.0,2.0,22.0,252000.0
16.5,79.0,773.0,3.0,1.0,3.5,4.0,3.0,2.0,2.0,2.0,27259.0,102000.0
39.6,79.0,765.0,,2.0,,4.0,3.0,3.0,2.0,2.0,26923.0,212000.0
200.0,60.0,593.0,10.0,4.0,17.0,8.0,2.0,3.0,3.0,2.0,22966.0,244000.0
37.0,79.0,770.0,,1.0,,2.0,2.0,2.0,2.0,1.0,27127.0,166000.00000000003
80.0,79.0,768.0,5.0,1.0,6.0,6.0,4.0,6.0,5.0,2.0,27061.0,620000.0
85.0,1.0,9.0,6.0,1.0,18.0,4.0,6.0,8.0,8.0,2.0,352.0,1552000.0
225.0,1.0,268.0,30.0,1.0,15.0,5.0,4.0,4.0,4.0,2.0,9542.0,3796000.0
64.0,79.0,760.0,,1.0,,2.0,4.0,4.0,4.0,2.0,26734.0,680000.0
36.0,1.0,9.0,4.1,1.0,2.5,5.0,6.0,6.0,4.0,2.0,349.0,256000.0
40.0,79.0,764.0,4.0,1.0,5.0,8.0,4.0,4.0,5.0,1.0,26898.0,254000.0
116.0,48.0,494.0,,1.0,5.0,7.0,1.0,3.0,3.0,1.0,20284.0,276000.0
54.0,79.0,761.0,,1.0,7.0,6.0,4.0,4.0,5.0,2.0,26764.0,188000.0
68.8,74.0,718.0,6.0,1.0,6.0,3.0,2.0,2.0,3.0,2.0,25759.0,120000.0
42.0,1.0,8.0,,1.0,,1.0,4.0,4.0,3.0,2.0,316.0,248000.0
200.0,79.0,767.0,10.0,1.0,23.0,5.0,2.0,2.0,2.0,0.0,27034.0,1240000.0
43.0,1.0,21.0,4.1,1.0,3.0,6.0,4.0,3.0,3.0,2.0,610.0,258000.0
200.3,56.0,568.0,7.67,1.0,13.0,5.0,2.0,4.0,4.0,2.0,22351.0,977464.0
32.0,1.0,5.0,,1.0,,2.0,6.0,4.0,4.0,2.0,157.0,271600.0
116.0,79.0,763.0,6.0,1.0,12.0,3.0,4.0,4.0,3.0,1.0,26863.0,480000.0
62.0,79.0,769.0,,1.0,,7.0,4.0,8.0,8.0,2.0,27088.0,520000.0
44.9,79.0,765.0,,1.0,7.0,4.0,4.0,4.0,3.0,1.0,26944.0,372000.0
110.0,79.0,761.0,,1.0,,4.0,1.0,2.0,2.0,3.0,26776.0,414000.0
200.0,60.0,593.0,8.0,4.0,13.0,7.0,2.0,3.0,3.0,0.0,22966.0,228000.0
75.0,79.0,763.0,5.0,1.0,12.0,6.0,3.0,3.0,3.0,3.0,26866.0,288000.0
100.0,48.0,493.0,4.5,1.0,,2.0,4.0,7.0,6.0,2.0,20269.0,278000.0
124.0,79.0,765.0,5.3,1.0,6.0,5.0,4.0,6.0,6.0,2.0,26920.0,512000.0
82.0,79.0,765.0,4.9,1.0,3.5,6.0,3.0,7.0,7.0,2.0,26938.0,280000.0
70.0,1.0,5.0,6.0,1.0,,6.0,5.0,5.0,3.0,1.0,166.0,672000.0
40.0,1.0,2.0,4.0,1.0,4.0,1.0,6.0,5.0,5.0,2.0,70.0,700000.0
69.0,77.0,747.0,,1.0,4.5,4.0,2.0,2.0,2.0,2.0,26509.0,240000.0
74.0,79.0,768.0,4.7,1.0,,6.0,4.0,6.0,6.0,2.0,27052.0,660000.0
110.0,1.0,9.0,5.6,1.0,10.0,8.0,4.0,4.0,4.0,3.0,349.0,580000.0
77.2,79.0,765.0,4.0,1.0,18.0,7.0,2.0,3.0,3.0,2.0,26914.0,532000.0
140.0,79.0,763.0,7.0,2.0,12.0,1.0,3.0,3.0,3.0,2.0,26863.0,360000.0
38.0,1.0,6.0,4.5,1.0,,3.0,4.0,3.0,3.0,2.0,187.0,272000.0
40.0,79.0,764.0,4.0,1.0,5.0,8.0,3.0,4.0,5.0,1.0,26898.0,254000.0
32.0,1.0,21.0,,1.0,,4.0,5.0,3.0,4.0,2.0,601.0,212000.0
73.5,77.0,747.0,5.9,1.0,5.0,8.0,3.0,3.0,4.0,2.0,26508.0,240000.0
64.0,1.0,9.0,4.0,1.0,2.5,3.0,4.0,4.0,4.0,2.0,349.0,300000.0
61.0,48.0,491.0,4.5,1.0,15.0,8.0,3.0,3.0,3.0,2.0,20212.0,680000.0
35.0,1.0,17.0,,1.0,5.0,2.0,3.0,2.0,2.0,1.0,454.0,118400.0
40.6,1.0,274.0,4.0,1.0,4.0,6.0,1.0,1.0,1.0,3.0,9853.0,140000.0
46.0,1.0,7.0,4.3,1.0,5.0,2.0,5.0,4.0,4.0,1.0,295.0,337999.99999999994
15.0,79.0,771.0,,1.0,3.0,2.0,2.0,1.0,2.0,1.0,27190.0,88000.0
476.0,33.0,326.0,17.0,1.0,19.0,6.0,3.0,7.0,8.0,0.0,12022.0,3720000.0
30.0,79.0,764.0,3.0,1.0,3.0,6.0,2.0,2.0,2.0,1.0,26899.0,144000.0
200.0,79.0,785.0,,1.0,,7.0,4.0,4.0,4.0,1.0,27619.0,1300000.0
70.0,75.0,735.0,6.0,1.0,6.0,3.0,2.0,3.0,2.0,2.0,26188.0,39600.0
68.9,79.0,771.0,3.8,1.0,4.0,6.0,3.0,4.0,4.0,2.0,27163.0,150000.0
59.1,79.0,760.0,4.2,1.0,4.0,4.0,2.0,2.0,2.0,2.0,26734.0,106000.0
106.0,79.0,763.0,5.0,1.0,,5.0,2.0,2.0,2.0,1.0,26839.0,260000.0
165.0,48.0,492.0,9.5,1.0,7.5,2.0,3.0,4.0,6.0,1.0,20227.0,720000.0
82.0,1.0,268.0,4.0,1.0,8.0,4.0,3.0,4.0,5.0,2.0,9556.0,344000.0
90.0,79.0,763.0,5.0,1.0,7.0,6.0,4.0,5.0,4.0,3.0,26866.0,612000.0
40.0,1.0,6.0,3.7,1.0,4.0,5.0,5.0,3.0,5.0,2.0,199.0,424000.0
62.0,79.0,761.0,3.5,1.0,12.0,2.0,6.0,6.0,6.0,2.0,26770.0,400000.0
42.0,1.0,4.0,4.5,1.0,5.0,4.0,5.0,3.0,4.0,2.0,148.0,302000.0
72.0,79.0,766.0,4.5,1.0,6.0,6.0,3.0,3.0,3.0,1.0,26971.0,368000.0
55.0,1.0,5.0,,1.0,6.0,1.0,6.0,6.0,4.0,3.0,163.0,600000.0
26.3,79.0,764.0,3.0,1.0,3.0,8.0,2.0,2.0,2.0,1.0,26882.0,154800.0
60.0,74.0,724.0,,1.0,14.0,3.0,3.0,4.0,3.0,3.0,25948.0,140000.0
55.7,79.0,760.0,4.5,1.0,,4.0,5.0,10.0,10.0,2.0,26734.0,880000.0
45.0,1.0,3.0,6.0,1.0,10.0,3.0,7.0,4.0,6.0,2.0,106.0,840000.0
50.0,79.0,766.0,4.0,1.0,4.0,1.0,3.0,4.0,3.0,2.0,27007.0,199200.0
65.0,1.0,5.0,3.5,1.0,2.5,2.0,4.0,5.0,4.0,2.0,166.0,400000.0
130.5,56.0,568.0,6.0,1.0,22.0,1.0,4.0,9.0,10.0,2.0,22357.0,920000.0
73.0,1.0,18.0,5.2,1.0,7.0,7.0,4.0,4.0,3.0,3.0,565.0,340000.0
61.2,79.0,778.0,6.0,1.0,10.0,7.0,2.0,3.0,3.0,1.0,27478.0,352000.0
81.4,48.0,494.0,5.05,1.0,6.0,7.0,4.0,7.0,7.0,2.0,20284.0,460000.0
160.0,75.0,731.0,8.0,1.0,14.0,4.0,2.0,3.0,2.0,1.0,26029.0,636000.0
82.0,79.0,768.0,5.5,1.0,,5.0,8.0,8.0,8.0,2.0,27064.0,1140000.0
60.0,74.0,725.0,5.0,1.0,22.0,3.0,3.0,3.0,3.0,2.0,25969.0,112000.0
514.0,48.0,494.0,,1.0,,6.0,2.0,3.0,3.0,2.0,20290.0,1024000.0
99.0,75.0,742.0,30.0,4.0,30.0,3.0,4.0,3.0,4.0,3.0,26476.0,560000.0
34.0,33.0,327.0,4.0,1.0,20.0,5.0,2.0,3.0,2.0,3.0,12064.0,80000.0
30.0,1.0,4.0,4.0,1.0,2.0,7.0,5.0,3.0,3.0,2.0,136.0,148000.0
315.0,33.0,326.0,,1.0,,5.0,3.0,4.0,4.0,2.0,12022.0,1499600.0
40.0,79.0,764.0,,1.0,,4.0,2.0,2.0,2.0,1.0,26890.0,200000.0
180.0,79.0,768.0,10.0,1.0,,4.0,5.0,6.0,6.0,1.0,27061.0,2240000.0
195.0,79.0,768.0,,1.0,,4.0,4.0,4.0,5.0,1.0,27082.0,1320000.0
180.0,79.0,768.0,,1.0,,3.0,7.0,21.0,21.0,1.0,27082.0,1280000.0
98.2,79.0,769.0,5.0,1.0,6.0,7.0,5.0,8.0,9.0,3.0,27109.0,528000.0
90.0,75.0,735.0,,1.0,6.0,6.0,2.0,3.0,2.0,3.0,26185.0,57600.0
110.0,1.0,4.0,5.0,1.0,,6.0,6.0,4.0,4.0,2.0,139.0,1640000.0
57.9,79.0,761.0,4.3,1.0,7.0,6.0,3.0,4.0,3.0,2.0,26767.0,190000.0
468.0,79.0,769.0,18.0,1.0,,5.0,4.0,5.0,5.0,2.0,27088.0,3280000.0
80.0,1.0,268.0,6.0,1.0,12.0,4.0,1.0,1.0,1.0,2.0,9542.0,596000.0
65.0,1.0,268.0,6.5,1.0,10.0,2.0,7.0,4.0,7.0,2.0,9886.0,840000.0
65.0,79.0,766.0,5.0,1.0,8.0,4.0,2.0,3.0,2.0,2.0,26971.0,278000.0
120.0,1.0,268.0,5.0,1.0,24.0,5.0,5.0,4.0,5.0,2.0,9886.0,1032000.0
100.0,54.0,557.0,10.0,1.0,,6.0,1.0,2.0,1.0,0.0,22069.0,60000.0
100.0,79.0,761.0,5.2,1.0,6.0,3.0,4.0,5.0,6.0,2.0,26776.0,280000.0
40.0,1.0,8.0,,1.0,,2.0,5.0,3.0,3.0,2.0,328.0,240000.0
79.3,1.0,4.0,5.5,1.0,13.0,6.0,4.0,4.0,4.0,3.0,136.0,560000.0
50.0,1.0,268.0,4.0,1.0,12.0,6.0,7.0,5.0,6.0,2.0,9886.0,532000.0
37.0,1.0,9.0,4.0,1.0,2.5,5.0,5.0,4.0,3.0,2.0,349.0,258000.0
211.0,22.0,193.0,10.0,4.0,7.5,6.0,3.0,5.0,5.0,0.0,6679.0,1400000.0
32.0,1.0,20.0,3.4,1.0,50.0,4.0,5.0,3.0,4.0,3.0,649.0,140000.0
30.0,1.0,21.0,,1.0,2.0,4.0,4.0,4.0,3.0,2.0,598.0,117200.0
55.0,1.0,2.0,5.0,1.0,5.0,6.0,4.0,3.0,3.0,3.0,88.0,636000.0
95.0,48.0,492.0,5.0,1.0,10.5,3.0,3.0,4.0,3.0,1.0,20257.0,380000.0
56.0,79.0,761.0,4.0,1.0,8.0,4.0,3.0,4.0,4.0,2.0,26767.0,187200.0
55.0,1.0,268.0,4.2,1.0,25.0,4.0,7.0,6.0,7.0,1.0,9556.0,580000.0
76.0,79.0,776.0,4.5,1.0,12.0,6.0,2.0,3.0,2.0,2.0,27433.0,199600.0
130.0,1.0,4.0,6.0,1.0,,5.0,5.0,4.0,5.0,2.0,139.0,720000.0
68.0,1.0,4.0,7.0,1.0,8.0,4.0,5.0,4.0,4.0,2.0,130.0,580000.0
130.0,1.0,4.0,7.0,1.0,15.0,8.0,7.0,6.0,7.0,3.0,139.0,1000000.0
121.0,48.0,495.0,5.0,1.0,5.5,2.0,1.0,2.0,1.0,3.0,20314.0,134000.0
100.0,48.0,492.0,,1.0,7.5,1.0,3.0,4.0,5.0,1.0,20258.0,424000.0
100.0,1.0,4.0,4.0,1.0,40.0,5.0,6.0,5.0,6.0,1.0,139.0,980000.0
429.0,79.0,769.0,25.8,1.0,,3.0,3.0,5.0,6.0,1.0,27088.0,5600000.0
536.0,31.0,311.0,18.0,1.0,90.0,6.0,6.0,6.0,6.0,1.0,11470.0,1000800.0
59.0,1.0,268.0,4.0,1.0,40.0,4.0,4.0,5.0,4.0,2.0,9550.0,660000.0
60.0,1.0,4.0,,1.0,10.0,6.0,3.0,3.0,3.0,3.0,139.0,440000.0
95.0,79.0,762.0,,1.0,7.0,6.0,4.0,5.0,5.0,2.0,26812.0,420000.0
35.0,1.0,21.0,,1.0,,2.0,5.0,3.0,4.0,2.0,619.0,210000.0
28.0,1.0,7.0,3.4,1.0,,7.0,5.0,3.0,3.0,2.0,295.0,186000.0
800.0,1.0,4.0,30.0,1.0,10.0,8.0,4.0,4.0,4.0,3.0,118.0,2000000.0
40.0,79.0,766.0,4.0,1.0,4.0,3.0,2.0,2.0,2.0,2.0,27007.0,160000.0
80.0,1.0,4.0,8.0,1.0,40.0,6.0,7.0,4.0,6.0,2.0,145.0,1100000.0
176.99,79.0,769.0,10.0,1.0,,5.0,4.0,5.0,5.0,2.0,27091.0,1920000.0
47.95,79.0,778.0,4.0,1.0,4.0,3.0,5.0,5.0,5.0,2.0,27475.0,308000.0
486.4,77.0,751.0,,4.0,,5.0,2.0,3.0,4.0,2.0,26623.0,1400000.0
73.0,1.0,4.0,4.0,1.0,6.0,8.0,6.0,4.0,5.0,2.0,133.0,660000.0
75.0,1.0,4.0,6.5,1.0,,5.0,6.0,4.0,5.0,2.0,139.0,900000.0
300.0,74.0,718.0,15.0,1.0,10.0,8.0,2.0,5.0,6.0,1.0,25741.0,800000.0
61.0,1.0,17.0,4.0,1.0,8.0,2.0,1.0,1.0,1.0,2.0,454.0,178000.0
92.5,48.0,495.0,5.0,1.0,,1.0,3.0,3.0,3.0,1.0,20260.0,308000.0
168.0,1.0,4.0,11.5,1.0,5.0,4.0,2.0,3.0,3.0,0.0,139.0,1008000.0
45.0,1.0,5.0,5.2,1.0,5.0,3.0,5.0,3.0,4.0,2.0,172.0,380000.0
75.0,24.0,213.0,5.0,1.0,7.5,7.0,5.0,4.0,3.0,1.0,7207.0,452000.0
68.0,1.0,4.0,4.0,1.0,,6.0,3.0,2.0,3.0,2.0,139.0,660000.0
92.5,48.0,492.0,5.0,1.0,,5.0,3.0,4.0,4.0,1.0,20257.0,300000.0
82.0,79.0,767.0,,1.0,6.0,4.0,2.0,3.0,2.0,3.0,27025.0,320000.0
18.0,79.0,765.0,3.6,1.0,2.0,5.0,3.0,2.0,2.0,3.0,26953.0,78000.0
97.5,75.0,735.0,6.4,1.0,,3.0,2.0,3.0,2.0,2.0,26194.0,65600.0
100.0,48.0,492.0,,1.0,5.5,3.0,2.0,4.0,3.0,2.0,20258.0,248000.0
152.0,79.0,768.0,8.0,1.0,,6.0,6.0,6.0,6.0,3.0,27052.0,1400000.0
50.0,1.0,268.0,5.0,1.0,10.0,7.0,4.0,4.0,3.0,3.0,9565.0,420000.0
26.0,79.0,773.0,3.5,1.0,20.0,3.0,2.0,2.0,2.0,2.0,27289.0,112000.0
30.0,1.0,4.0,3.5,1.0,5.0,7.0,4.0,4.0,3.0,2.0,124.0,168000.0
74.0,48.0,495.0,4.5,1.0,,1.0,2.0,3.0,2.0,2.0,20260.0,184000.0
224.0,1.0,3.0,8.8,1.0,6.0,6.0,4.0,6.0,6.0,3.0,100.0,3720000.0
117.0,48.0,492.0,7.5,1.0,,2.0,4.0,6.0,4.0,2.0,20258.0,360000.0
99.0,1.0,8.0,6.6,1.0,20.0,8.0,4.0,5.0,5.0,2.0,316.0,1120000.0
35.0,1.0,21.0,,1.0,,7.0,5.0,3.0,3.0,2.0,610.0,212000.0
60.0,79.0,767.0,,1.0,7.0,3.0,4.0,5.0,4.0,1.0,27013.0,264000.0
140.0,48.0,492.0,,1.0,,7.0,3.0,4.0,4.0,2.0,20258.0,392000.0
71.4,22.0,193.0,4.15,1.0,21.0,1.0,5.0,5.0,5.0,0.0,6676.0,512000.0
59.0,1.0,9.0,5.1,1.0,6.0,2.0,5.0,4.0,5.0,2.0,364.0,675999.9999999999
161.0,74.0,723.0,,1.0,,5.0,3.0,4.0,4.0,0.0,25891.0,208000.0
114.0,1.0,6.0,4.8,1.0,30.0,6.0,7.0,7.0,7.0,2.0,196.0,2520000.0
52.0,56.0,568.0,4.0,1.0,10.0,8.0,3.0,3.0,3.0,2.0,22327.0,128000.0
60.0,1.0,7.0,3.4,1.0,8.0,6.0,5.0,4.0,4.0,2.0,286.0,540000.0
51.0,1.0,6.0,3.5,1.0,,3.0,3.0,3.0,2.0,2.0,190.0,764000.0
72.0,79.0,777.0,,1.0,,6.0,4.0,6.0,5.0,1.0,27448.0,224000.0
80.0,56.0,568.0,5.0,1.0,20.0,4.0,7.0,12.0,13.0,1.0,22327.0,472000.0
29.6,79.0,774.0,4.0,1.0,4.0,3.0,3.0,4.0,4.0,2.0,27325.0,66000.0
61.0,1.0,7.0,8.1,1.0,,1.0,4.0,6.0,6.0,1.0,289.0,600000.0
136.0,48.0,494.0,,1.0,,6.0,3.0,3.0,3.0,1.0,20290.0,320000.0
72.0,48.0,492.0,4.5,1.0,5.5,7.0,3.0,4.0,4.0,2.0,20257.0,244000.0
100.0,27.0,261.0,5.0,1.0,15.2,2.0,3.0,4.0,5.0,1.0,9397.0,260000.0
134.0,79.0,763.0,4.0,1.0,5.0,2.0,1.0,2.0,1.0,3.0,26848.0,272000.0
100.0,48.0,491.0,,1.0,6.0,8.0,2.0,3.0,3.0,1.0,20225.0,198000.0
86.9,79.0,765.0,4.0,1.0,20.0,7.0,4.0,3.0,4.0,2.0,26920.0,1300000.0
46.0,1.0,5.0,8.0,1.0,,5.0,5.0,4.0,4.0,2.0,166.0,280000.0
90.0,68.0,672.0,5.0,1.0,15.0,3.0,3.0,6.0,3.0,3.0,24784.0,760000.0
44.0,79.0,764.0,4.5,1.0,5.0,2.0,4.0,3.0,4.0,2.0,26878.0,312000.0
168.8,56.0,568.0,6.0,1.0,6.0,3.0,10.0,50.0,50.0,2.0,22363.0,1280000.0
8534.6,74.0,722.0,2.005,1.0,12.0,1.0,4.0,4.0,2.0,0.0,25861.0,640000.0
38.0,79.0,765.0,6.5,1.0,2.0,3.0,2.0,3.0,3.0,2.0,26956.0,183200.0
30.0,1.0,9.0,3.9,1.0,2.0,2.0,4.0,3.0,3.0,2.0,364.0,187600.0
47.0,1.0,8.0,4.0,1.0,,5.0,6.0,5.0,5.0,2.0,313.0,500000.0
87.25,56.0,568.0,4.59,1.0,16.0,3.0,2.0,2.0,2.0,2.0,22369.0,1040000.0
42.0,1.0,274.0,,1.0,,3.0,4.0,4.0,3.0,3.0,9868.0,140000.0
50.0,79.0,766.0,4.3,1.0,,1.0,5.0,4.0,4.0,1.0,26998.0,388000.0
97.0,79.0,765.0,,1.0,,4.0,5.0,8.0,8.0,2.0,26938.0,632000.0
91.0,31.0,307.0,4.1,1.0,6.0,5.0,4.0,4.0,3.0,3.0,11437.0,144000.0
131.0,1.0,272.0,4.63,1.0,,5.0,3.0,6.0,3.0,3.0,9754.0,248000.0
40.0,79.0,777.0,8.0,1.0,8.0,4.0,2.0,2.0,2.0,2.0,27439.0,146000.0
430.0,79.0,778.0,21.0,1.0,10.0,1.0,1.0,20.0,20.0,1.0,27475.0,1720000.0
85.0,77.0,754.0,,1.0,,3.0,4.0,4.0,3.0,0.0,26725.0,160000.0
50.0,1.0,7.0,5.7,1.0,3.0,6.0,3.0,2.0,2.0,3.0,277.0,252000.0
105.0,68.0,672.0,5.2,1.0,,5.0,3.0,10.0,9.0,2.0,24772.0,800000.0
126.0,79.0,778.0,,0.0,7.5,5.0,3.0,4.0,4.0,2.0,27487.0,1040000.0
52.0,79.0,767.0,,1.0,,7.0,4.0,4.0,3.0,2.0,27010.0,184000.0
126.0,79.0,778.0,,1.0,,7.0,3.0,4.0,3.0,2.0,27490.0,1680000.0
51.0,1.0,6.0,4.0,1.0,,7.0,7.0,4.0,5.0,2.0,190.0,720000.0
300.0,1.0,7.0,12.0,1.0,20.0,5.0,9.0,8.0,10.0,2.0,247.0,7800000.0
64.0,79.0,766.0,,0.0,,6.0,2.0,3.0,3.0,2.0,26989.0,280000.0
400.0,79.0,778.0,20.0,1.0,10.0,4.0,5.0,8.0,7.0,2.0,27475.0,3400000.0
42.0,1.0,268.0,,1.0,,4.0,5.0,3.0,3.0,2.0,9553.0,180000.0
68.0,79.0,778.0,,1.0,8.0,2.0,3.0,3.0,3.0,2.0,27475.0,396000.0
50.0,79.0,764.0,6.5,1.0,5.0,5.0,5.0,3.0,5.0,2.0,26878.0,476000.0
94.0,1.0,6.0,19.4,1.0,25.0,3.0,8.0,6.0,5.0,2.0,190.0,3200000.0
120.0,27.0,261.0,6.0,1.0,56.0,3.0,3.0,4.0,4.0,3.0,9397.0,360000.0
55.0,79.0,771.0,5.0,1.0,,2.0,2.0,3.0,3.0,2.0,27199.0,302000.0
40.0,1.0,4.0,4.0,1.0,15.0,6.0,5.0,4.0,4.0,2.0,115.0,340000.0
500.0,79.0,765.0,15.0,1.0,20.0,7.0,8.0,20.0,20.0,2.0,26920.0,3800000.0
27.0,1.0,9.0,3.3,1.0,2.0,4.0,4.0,4.0,3.0,2.0,364.0,194000.0
72.8,31.0,307.0,4.0,1.0,3.0,5.0,3.0,3.0,2.0,2.0,11449.0,72000.0
31.0,1.0,7.0,,1.0,,2.0,4.0,4.0,4.0,2.0,295.0,187200.0
80.0,79.0,760.0,4.0,1.0,30.0,5.0,7.0,10.0,10.0,2.0,26740.0,2720000.0
75.0,79.0,766.0,5.0,1.0,12.0,7.0,7.0,10.0,8.0,2.0,26989.0,1040000.0
80.0,79.0,767.0,,1.0,13.0,6.0,3.0,3.0,3.0,2.0,27022.0,296000.0
60.0,79.0,761.0,4.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,26764.0,162000.0
30.0,1.0,8.0,,1.0,2.5,5.0,5.0,3.0,4.0,2.0,304.0,174000.0
35.0,1.0,274.0,,1.0,,4.0,5.0,4.0,3.0,3.0,9892.0,138000.0
80.0,79.0,764.0,5.0,1.0,5.0,7.0,3.0,4.0,6.0,2.0,26878.0,380000.0
52.0,79.0,766.0,4.0,1.0,6.0,6.0,3.0,3.0,4.0,3.0,26980.0,324000.0
56.0,79.0,764.0,4.2,1.0,3.5,2.0,2.0,2.0,2.0,1.0,26893.0,224000.0
100.0,56.0,568.0,5.0,1.0,12.0,3.0,3.0,3.0,4.0,2.0,22357.0,312000.0
